Saved Search Date,Jobs Search Url
"4/22/23, 10:45 AM",https://www.linkedin.com/jobs/search?keywords=data+analyst&distance=24%2E9999301285&orig=JOB_ALERT
"4/18/23, 9:11 AM",https://www.linkedin.com/jobs/search?keywords=data+analyst&distance=24%2E9999301285&orig=JOB_ALERT
"4/18/23, 9:11 AM",https://www.linkedin.com/jobs/search?keywords=data+analyst&distance=24%2E9999301285&orig=JOB_ALERT
"5/31/22, 3:21 PM",https://www.linkedin.com/jobs/search?keywords=software+engineer&orig=JOB_ALERT
"1/4/22, 7:22 PM",https://www.linkedin.com/jobs/search?keywords=web+developer&f_JT=P%2CI%2CT&orig=JOB_ALERT
"1/17/21, 11:24 AM",https://www.linkedin.com/jobs/search?keywords=programmer+analyst+trainee&f_C=14622019&orig=JOB_ALERT
